Year-Month,Country,inflation-rate(heading),food_inflation,precipitation_Ratio,Population,fatalities,gdp,Exchange_rate,SPEI,Net Refugees,Disaster_Affected,Precipitation,max_temp,mean_temp,min_temp,NDVI_Ratio
2007/5/1,Tajikistan,0.3,9.93,0.9814155256793272,7194477.0,42116.0,3719524540.86193,3.4391,-0.2158,298.0,0.0,39.38087352807729,27.117957830941805,5.820893157030923,-12.3098290474183,0.2008358870796408
2007/6/1,Tajikistan,0.4,8.7,1.5751080937733686,7194477.0,42116.0,3719524540.86193,3.4394,-1.0225,298.0,0.0,15.473806647586432,33.18329887390138,11.047923613580224,-10.21674724155,0.2142844633852474
2007/7/1,Tajikistan,1.2,8.58,1.0542501825115045,7194477.0,42116.0,3719524540.86193,3.4397,1.0338,298.0,7128.0,9.364952497446382,34.33264886999643,12.858674132115992,-6.33515711958688,0.2136842621394398
2007/8/1,Tajikistan,0.9,8.94,0.1901186713794349,7194477.0,42116.0,3719524540.86193,3.4418,0.1606,298.0,0.0,5.22351135448911,32.474470803045506,12.663497097283198,-7.45715669611445,0.1851772887705254
2007/9/1,Tajikistan,6.3,18.97,0.3167820341449601,7194477.0,42116.0,3719524540.86193,3.4445,-0.7805,298.0,0.0,2.5353362034510543,27.214464759826683,8.854154104067504,-10.4824292288885,0.1582939829401571
2007/10/1,Tajikistan,2.3,21.82,0.3559942699794202,42116.0,3719524540.86193,,3.4466,-0.6816,298.0,0.0,8.519418523464868,17.365070617839876,-0.246058113479875,-18.977928584109,0.1408406857850186
2007/11/1,Tajikistan,2.9,24.55,0.56089597634055,7194477.0,42116.0,3719524540.86193,3.46,-0.939,298.0,0.0,13.068386676405744,14.15369800991482,-3.68396625288573,-23.6099575890434,0.1156996997128394
2007/12/1,Tajikistan,1.3,25.21,1.1500711060339277,7194477.0,42116.0,3719524540.86193,3.4649,0.7999,298.0,0.0,38.69048160161976,5.494805559548013,-12.8190569619437,-30.6781300083283,0.0420883052288486
2008/1/1,Tajikistan,1.0,25.73,1.000895188738656,7338403.0,41996.0,5161299725.27673,3.4677,0.2671,1160.0,2000000.0,26.70138969138437,-2.25351962427936,-17.799284167678,-34.1607698132914,-0.0038751303320926
2008/2/1,Tajikistan,0.7,26.07,0.8699376116650633,7338403.0,41996.0,5161299725.27673,3.4529,0.5267,1160.0,0.0,32.35364476198086,3.4903825255646552,-13.7252726500585,-30.4065115566911,0.0108816262047777
2008/3/1,Tajikistan,0.9,26.17,0.4513326350376008,7338403.0,41996.0,5161299725.27673,3.4351,-2.0754,1160.0,0.0,27.07065638127772,17.654794742215074,-4.31515738350816,-23.7894913170927,0.0742276714275938
2008/4/1,Tajikistan,1.9,28.79,1.0691623517468836,7338403.0,41996.0,5161299725.27673,3.4302,-0.6638,1160.0,0.0,54.772857770860746,21.81072574191625,-0.50678959148513,-19.3480633205837,0.1226092073605527
2008/5/1,Tajikistan,2.1,30.45,0.6753509323992871,7338403.0,41996.0,5161299725.27673,3.431,-1.0792,1160.0,0.0,26.19082656091517,29.044002007925428,5.854485136995152,-14.2504394613286,0.179858566095475
2008/6/1,Tajikistan,1.4,32.98,0.3207279916351192,7338403.0,41996.0,5161299725.27673,3.4308,-1.7682,1160.0,0.0,9.401694441341997,34.2333805084229,12.232124913156724,-7.98073895772296,0.200793805716135
2008/7/1,Tajikistan,1.5,34.77,0.3770107830596624,7338403.0,41996.0,5161299725.27673,3.4281,-0.0658,1160.0,0.0,9.001067151523982,34.80259522878998,14.20794464278157,-4.87588994426107,0.189211402495761
2008/8/1,Tajikistan,1.8,36.82,0.3097098719396169,7338403.0,41996.0,5161299725.27673,3.4189,-1.0903,1160.0,0.0,5.410408592202881,32.953565482683075,13.243514749137148,-5.83977604117444,0.1663344100367653
2008/9/1,Tajikistan,0.7,24.7,3.492350729411509,7338403.0,41996.0,5161299725.27673,3.4092,0.3929,1160.0,0.0,4.822952023152248,27.27713057200117,7.866813907583094,-11.5343765894571,0.1443459357225925
2008/10/1,Tajikistan,0.4,21.35,1.2997391658846635,7338403.0,41996.0,5161299725.27673,3.4019,1.0014,1160.0,800000.0,25.31832507738829,19.72374073971985,0.6423129606297948,-19.536237523889,0.0994377466200461
2008/11/1,Tajikistan,-0.3,16.23,1.108323805116941,7338403.0,41996.0,5161299725.27673,3.4044,0.2092,1160.0,0.0,22.050631721833973,10.740409766303172,-7.39677837236894,-24.9552445305718,0.0680785769166638
2008/12/1,Tajikistan,-0.8,12.85,1.1929936149174722,7338403.0,41996.0,5161299725.27673,3.4519,0.8839,1160.0,0.0,34.02150144060553,6.781031503985048,-10.5723221110895,-28.5901410010552,0.0500708143390571
2009/1/1,Tajikistan,0.4,11.81,1.5448618767130196,7490230.0,42427.0,4979472364.4534,3.671,-0.0977,3372.0,0.0,44.792319943025085,5.686383286342846,-12.0172744678725,-29.0156863961168,0.0282369650555261
2009/2/1,Tajikistan,0.3,11.25,1.2713489756824774,7490230.0,42427.0,4979472364.4534,3.7385,0.7524,3372.0,0.0,52.67128648549057,8.789038821629163,-10.1339150604051,-26.630920837039,0.0478513405281405
2009/3/1,Tajikistan,0.5,11.39,0.8075928789239447,7490230.0,42427.0,4979472364.4534,3.8146,-0.5156,3372.0,0.0,46.1186929989571,15.38689021448937,-5.33346201044071,-22.814389292399,0.0850876946953672
